,User,Date Created,Number of Likes,Source of Tweet,Tweet,ReTweet Count,Reply Count,View Count
0,C4vvL,2023-03-01 23:58:24+00:00,0,Twitter for iPhone,"Amazonセール始まるよー！
Appl iPad安くなるって！！👇

＃Amazonタイムセール祭り #ad",0,0,198.0
1,A7rrrWhqgwxyfcZ,2023-03-01 23:56:05+00:00,1,Twitter for iPhone,@appl_morning1 おはよう😃,0,1,11.0
2,appl_morning1,2023-03-01 23:46:00+00:00,16,Twitter Web App,"#おはようトレイン
おはよう🙂残り２日頑張る https://t.co/y6qHOQlMeO",0,3,216.0
3,TanyaShannon15,2023-03-01 23:30:10+00:00,0,Buffer,"🔥 SOLD @ 20 Binks Dr, Clarksville, TN 
3 beds, 1.5 baths | 1650 sq ft | All brick home with 
dark hardwood floors in living room, dining, hall &amp; all 
bedrooms. SS appl, new bathroom vanities, 2 car attached 
carport &amp; fenced back yard. Call to 👀 for yours today! https://t.co/bA3tFat6gJ",0,0,15.0
4,hahambalaila,2023-03-01 23:23:30+00:00,0,Twitter for Android,Finally got my US passport renewed. Promised time is 8-11 weeks for $130 or 5-7 week for additional $80 fee (expedited). After 10 week of the application doing nothing I paid additional $80. Appl status changed in a few minutes and new passport arrived 2 days later. Money grab?,0,2,329.0
5,AndreaNaeko,2023-03-01 23:22:18+00:00,0,Twitter Web App,@kingbdogz golden appl :3,0,0,13.0
6,teknashopUK,2023-03-01 23:08:37+00:00,0,Conte.ai,"Replacement Bag for Vacuum Cleaner Tecnhogar 915730 (5 uds) - €5.95.
 If you are looking for household appliances at the best prices, don't miss the Replacement Bag for Vacuum Cleaner Tecnhogar 915730 (5 uds) and a wide selection of small household appl https://t.co/PDG2dt8naq https://t.co/7XCvKpbi3E",0,0,2.0
7,feisty_Appl,2023-03-01 22:57:43+00:00,1,Twitter for iPhone,@Thendo_Hndrix Ba tlwaela Cass 🤞🏾,1,0,22.0
8,StonkSleeper,2023-03-01 22:41:09+00:00,0,Twitter for iPhone,@MrMOB2 Sure it can. But mms been doing this since tsla and appl dump… then they propped with nvda meta nflx… taking turns,0,2,81.0
9,frknkaras,2023-03-01 22:35:47+00:00,0,Twitter for iPhone,"BingX borsası üzerinden dilerseniz Amerikan hisse senetleri üzerinde de kaldıraçlı işlemler yapabilirsiniz. Örnek listeyi aşağıya bırakıyorum. 

Kayıt olmak isterseniz:
https://t.co/zXBR1mIIzo

#BingX #Apple #APPL #TSLA #AMZN #Ford #F #Fastly #FSLY #Google #Intel #INTC #MSFT https://t.co/ijTzfq6c2E",0,1,338.0
10,crownpoint_clt,2023-03-01 22:25:13+00:00,0,Twitter Web App,"$250 Rent Credit + Waived Admin Fee *Restrictions appl
*$250 Rent Credit will be divided into 2 months (April &amp; May); if rent payment is made after the 5th of the month, the $125 discount for that month will be forfeited. https://t.co/DXMsK6gSJS",0,0,16.0
11,where_we_going_,2023-03-01 22:23:55+00:00,0,Twitter for iPhone,Not Goldman having technical issues with Appl* C*rds on the last day you had to pay balances.,0,0,53.0
12,danwsl99,2023-03-01 22:16:52+00:00,1,Twitter for iPhone,@MomAngtrades Like with APPL common pattern to see relief selloff after these sorta events.,0,0,79.0
13,tiagomiranda79,2023-03-01 22:10:58+00:00,1,Twitter Web App,"@onegaimymelo Parece francês. 
Jem appl occus parece je m'appelle occus que é eu me chamo Occus",0,0,27.0
14,Squish_26,2023-03-01 22:08:54+00:00,0,Twitter Web App,@gomigg_ goo appl,0,0,26.0
15,QuarrelJames,2023-03-01 22:03:03+00:00,0,Twitter for Android,@eliant_capital Got more stoopfuks like me buying Appl and Nvda now. Takes us longer to sell? 🤷‍♂️ Perfect marks.,0,2,395.0
16,highmix,2023-03-01 22:00:45+00:00,6,TweetDeck,"株式投資ブログ「かぶしきめいかいは」更新！

【保有米国株成績 3/1の成績】

続落

https://t.co/opO5PstDeS

#ブログ更新 #株式投資 #米国株 #nasdaq $ADBE $ETSY $VZ $AMD $U $TSLA $VIG $VTI $FCX $AI $COST $NVDA $TDOC $DOCU $SPYD $PYPL $TSM $APPL $PG $KMI",1,0,889.0
17,appl_juice70,2023-03-01 21:51:56+00:00,0,Twitter for iPhone,@neilglobal77 https://t.co/L2R3tmeToz,0,0,71.0
18,souvikdas17,2023-03-01 21:45:52+00:00,0,Twitter for Android,@LeakerApple pretty sure you get your dividend income from $APPL,0,0,111.0
19,appl_juice70,2023-03-01 21:44:22+00:00,1,Twitter for iPhone,@sundaychirps live stream for patty kanes debut tmr?????????👀👀,0,0,236.0
20,appl_juice42,2023-03-01 21:37:33+00:00,8,Twitter for iPhone,심님 만화보고 대갈빡 좀 치고 옴… https://t.co/L7xQQvDFsZ,1,0,1054.0
21,appl_juice42,2023-03-01 21:37:01+00:00,2,Twitter for iPhone,https://t.co/HFXtjsx6bf,0,0,405.0
22,seyedoption,2023-03-01 21:34:21+00:00,1,Twitter for iPhone,"Stock Market Alerts based of technicals on HOT moving names.

Join @seyedoption service 

https://t.co/rJ66TK8VCK

$spx $spy $tsla $appl $googl $amzn #stockmarket $qqq #option #optiontrading $nvda $stock $nflx $meta $baba $bidu $msft $sq #option $amd $ba $qcom $pypl $vix",0,0,1218.0
23,SolemnEye19,2023-03-01 21:12:41+00:00,0,Twitter for iPhone,@appl_juice42 Cute,0,0,22.0
24,CarlosR47062133,2023-03-01 21:06:00+00:00,0,Twitter for Android,@StephanyPrez11 Quién es Appl?,0,1,5.0
25,Vinesh00518,2023-03-01 20:47:55+00:00,0,Twitter Web App,"Options and Stock Discord! JOIN NOW!

https://t.co/DmyHFfdkP4

$APPL $ZM $FB $SPY $AMD $QCOM $MSFT $TWTR $SPAQ $NIO $NKLA $ATT $BA $DJI $INTC $ATVI $PFE $MRNA $GILD $PYPL https://t.co/YKQbYlJbUM",0,0,372.0
26,StephanyPrez11,2023-03-01 20:30:23+00:00,0,Twitter for Android,@CarlosR47062133 @DAZN_ES De Appl,0,1,18.0
27,adukiarohit,2023-03-01 20:24:40+00:00,1,Twitter for Android,"Would appreciate any feedback/constructive criticism

#Inflation #CPI #Stocks $APPL $TSLA $MSFT",0,0,207.0
28,RobertNasir,2023-03-01 20:16:13+00:00,2,Twitter Web App,"@AmyPeikoff It just makes no sense, to assume I want something other than what I typed ...

... when the word I typed is both spelled correctly, and is a common word!

Srsly, WTF, APPL?",0,1,72.0
29,ellowyn_boozer,2023-03-01 20:15:47+00:00,0,Twitter for Android,"Covalent, a web3 data supplier, has formed a collaboration with flare. The collaboration was accomplished to enhance its blockchain analytics solutions. Covalent connects to over 40,000 developers and optimizes data for more than 5,000 appl",0,0,6.0
30,ROBONO9,2023-03-01 20:13:39+00:00,1,Twitter for iPhone,@runews Like $appl or $tsla?,0,0,360.0
31,jkg8trades,2023-03-01 20:13:14+00:00,0,Twitter for iPhone,"$9,000 to $90,000 Challenge 💰
+$500 ✅🟢
Traded SPY calls and puts. APPL puts small too. Mainly spy calls. $500 is daily goal, funny that it finished right on that number. 3 Green Day’s in a row. Never had 4 before. Good luck out there $SPY https://t.co/oorKocWJwk",0,0,131.0
32,plaste,2023-03-01 20:12:59+00:00,0,Twitter Web App,@fundhunter_co Mmmmmm. Berkshire started buying $APPL at around $24.,0,0,24.0
33,Rami4323046,2023-03-01 20:11:31+00:00,0,Twitter for iPhone,@hadilmallah2 حالف يمين انو يطلع عشرة ينزل عشرة لعمى لو ولد عم يلعب ب appl dollar ما بصير  هيك 😂😂,0,0,27.0
34,yamada_appl,2023-03-01 20:09:58+00:00,2,Twitter for iPhone,やべスクショ抜けてたわおはよう☀️,0,0,43.0
35,APPL_Houser_Jr,2023-03-01 20:08:25+00:00,0,Twitter for iPhone,Just got a blocked call from Pyramid consulting. I bet that’s not a scam!,0,0,7.0
36,DontAskJeeves13,2023-03-01 20:01:20+00:00,0,Twitter Web App,People misinterpret massive put buying for mega cap companies like $googl $goog $appl and the sort. Funds or anyone dropping over a $1m on puts is 99% a hedge against a larger long share position. Hedge funds are hedge funds for a reason. Hedge against a long or a short,0,1,75.0
37,TanyaShannon15,2023-03-01 20:01:00+00:00,0,Buffer,"🔥 SOLD @ 20 Binks Dr, Clarksville, TN 
3 beds, 1.5 baths | 1650 sq ft | All brick home with 
dark hardwood floors in living room, dining, hall &amp; all 
bedrooms. SS appl, new bathroom vanities, 2 car attached 
carport &amp; fenced back yard. Call to 👀 for yours today! https://t.co/1kH8i08Cnr",0,0,16.0
38,JackHubPremium,2023-03-01 19:46:38+00:00,2,Twitter for iPhone,"@appl_juice70 This is the way brother, just pop a vyvanse and drink a large black coffee as Mother Nature intended",0,1,62.0
39,esteves_gp,2023-03-01 19:42:23+00:00,1,Twitter Web App,"@Bicycle_Bryan @ACSMNews @Appl_Phys_Nutr Congrats Bryan et al.
As always, happy to be a part in a couple of these amazing projects. 🙏",0,0,69.0
40,Bicycle_Bryan,2023-03-01 19:37:39+00:00,15,Twitter Web App,"Time to get excited about #ACSM23 now that @ACSMNews have sent out the abstract acceptance letters. 
@Appl_Phys_Nutr will be well represented!",0,3,1753.0
41,Appl_mechanics,2023-03-01 19:26:14+00:00,6,Twitter Web App,"Mañana jueves 2 de marzo a las 5pm #Juan_Diego_Jaramillo de @RiskandDesign presenta #IngenieríaEstructuralvsSismos ¿Hasta hoy cuál es el resultado de esa pelea?
¿Qué son los sismos?
¿Qué tan fuertes son?
¿Cómo enfrentarlos?
¡Acompáñanos en 19-501 o Teams https://t.co/pC87L0pT58! https://t.co/Q3ChAx5hUk",5,0,3121.0
42,morris56vay,2023-03-01 19:25:01+00:00,0,Twitter Web App,"10000mAh For MagSafe Charging Station, 5 in 1 Foldable Magnetic Wireless Charging Station for iPhone 13 12 Pro Max Mini, Appl JHN5W5F

https://t.co/iwOIHtRLDS",0,0,22.0
43,coin_analiz01,2023-03-01 19:24:02+00:00,2,Twitter Web App,"Warren Buffett’ın portföyünün %75’ini oluşturan 5 büyük pozisyonu:

#APPL Apple
#CVX Chevron
#KO Coca Cola
#AXP American Express
#BAC Bank of America#DonateToTurkey #hatayantakya #bıst100 #alfas #Pltur  #Brkvy  #Tera  #Ahgaz #Eygyo #XU100 #sasa #hekts",0,0,1235.0
44,Vinesh00518,2023-03-01 19:20:22+00:00,0,Twitter Web App,"Options and Stock Discord! JOIN NOW!

https://t.co/DmyHFfdkP4

$APPL $ZM $FB $SPY $AMD $QCOM $MSFT $TWTR $SPAQ $NIO $NKLA $ATT $BA $DJI $INTC $ATVI $PFE $MRNA $GILD $PYPL https://t.co/fbfBKI3uc2",0,0,346.0
45,juliestonks,2023-03-01 19:12:24+00:00,0,Twitter for iPhone,You'd think by now they'd know how to make a more durable phone that doesn't shatter from one drop. $APPL @Apple,0,1,136.0
46,CryptoTreeMap,2023-03-01 19:00:02+00:00,0,cryptotreemap,"https://t.co/t6kVcSK6IH

Stock market:
$TCEHY +5.41% 📈
$BHP +4.1% 📈
$601318.SS +3.71% 📈
$PRX.AS +3.22% 📈

$RY -3.65% 📉
$HD -2.15% 📉

#TCEHY #BHP #601318.SS #PRX.AS #RY #HD #TSLA #APPL #stocks #trading #investing https://t.co/NaeThu4jGj",0,0,87.0
47,AltonicKeys,2023-03-01 18:53:41+00:00,0,Twitter Web App,"@Laertive its name is apl
it is an appl https://t.co/Lr5NiP8M7y",0,0,9.0
48,optionsmafia1,2023-03-01 18:49:22+00:00,1,Twitter for iPhone,@joelev9 @Hannibal_1906 Yes sir there’s a ton of appl dec Jan and middle Feb,0,1,196.0
49,appl_juice70,2023-03-01 18:47:50+00:00,0,Twitter for iPhone,@garylovestein Yup abusing coke makes u a lesser being.,0,0,42.0
50,garylovestein,2023-03-01 18:46:53+00:00,0,Twitter for iPhone,@appl_juice70 And u felt the need to tweet this,0,1,64.0
51,appl_juice70,2023-03-01 18:45:28+00:00,2,Twitter for iPhone,22 years old still never did coke… and I never will.,0,2,128.0
52,mykal_adiom,2023-03-01 18:44:15+00:00,0,Twitter for iPhone,Seriously WeBull making me more money than I thought possible.  Join for free and get fractional and whole shares for free. I got $GOOG and $APPL $DNA https://t.co/ix47ekAyce,0,0,172.0
53,MortgagePros23,2023-03-01 18:34:23+00:00,0,BNTouch,"MBA: Rates Continue to Crimp Affordability. The volume of mortgage application activity for both refinancing and purchasing fell again last week. The Mortgage Bankers Association (MBA) said its Market Composite Index, a measure of appl... https://t.co/tSI1pXzbpP",0,0,13.0
54,optionsmafia1,2023-03-01 18:15:58+00:00,2,Twitter Web App,@Hannibal_1906 I have lots of appl flow posts in the timeline..looks like money so far,0,1,3404.0
55,NathanCPerry,2023-03-01 18:14:54+00:00,0,Twitter for iPhone,"The rest of my selections would be $APPL, $AMZN, $BRK, &amp; the last would be $GOOGL (or $NFLX or $META instead of $GOOGL).",0,1,155.0
56,Houtoseiji,2023-03-01 18:13:55+00:00,0,Twitter Web App,"３月。
モットーの順守、＋やきう情報無視も含め。
モットーの順守これ肝要。
６日速読英単語上級編。
マウスどうするか。
定期増やす。ETF３種買付数減。
APPLとWTI買付のタイミング注意。
日曜信金再確認。
沈思黙考。
クソ客に死を。
労働現場での沈黙は金。
新商品のPCと日付。",0,0,191.0
57,Keanu5004,2023-03-01 18:10:39+00:00,0,Twitter Web App,"Options and Stock Discord! JOIN NOW!

https://t.co/tXysTF2CeA

$APPL $ZM $FB $SPY $AMD $QCOM $MSFT $TWTR $SPAQ $NIO $NKLA $ATT $BA $DJI $INTC $ATVI $PFE $MRNA $GILD $PYPL https://t.co/ZXDWAeuoq4",0,0,304.0
58,henrysanzb,2023-03-01 18:08:28+00:00,1,Twitter for iPhone,"@CitImmCanada Is the citizenship tracker still down, my wife is trying to check her citizenship appl. Status, logs in but stays looping and not returning anything",0,1,1718.0
59,maddogoeswild,2023-03-01 17:58:19+00:00,1,Twitter for Android,@appl_juice42 amazing thank you so much!!!! I love jade harley!!!!!,0,0,52.0
60,Keanu5004,2023-03-01 17:56:48+00:00,0,Twitter Web App,"Enhance your trading experience with us click on the link 
https://t.co/tXysTF2CeA

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/Qw4cwLuvYS",0,0,237.0
61,Slimfairview,2023-03-01 17:49:03+00:00,0,Twitter Web App,"slimviews: 

Project Management without the Leadership Seminar

 https://t.co/ldiXaGJ0TX 

@CNBC @amazon @Apple $AMZN $APPL 
$GOOGL $FB @BW @WSJ @jpmorgan @nytimes 
@StateDept @ecb @TorontoStar @TIME @UN",0,0,45.0
62,Smith28301,2023-03-01 17:46:27+00:00,1,Twitter Web App,"Options + Stock Alerts
Discord link below

https://t.co/ZBTRgq18CE

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO  $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPCE $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/hdSa0pjXnk",0,0,228.0
63,BrianRoemmele,2023-03-01 17:46:13+00:00,2,Twitter for iPhone,"@CannyFuturist Thank you! Deep gratitude. I don’t have the credentials to offer financial advice. But personally I think MSFT, NVDA are positioned for the “device-less” future where the AI is the OS. APPL worries me as they lost the thread to the future. I hope they find the folks that see it.…",0,1,1448.0
64,Smith28301,2023-03-01 17:45:15+00:00,0,Twitter Web App,"Most profitable trading community

Discord 👇👇👌

https://t.co/ZBTRgq18CE

$KODK $UAVS $GNUS  $APPL $BIOC $BIOL $IBIO $KTOV $BNGO $PHUN $BOXL $HMHC $AYRO $TSLA $NOVN $NIO $RRD $MARA $BKYI $ADMP $DKNG $OAS $XELA $BNGO $CHFS $ATNM $ABIO https://t.co/jFufEHL3f4",0,0,474.0
65,glumios,2023-03-01 17:27:52+00:00,1,Twitter Web App,@appl_juice42 UWOOOHHHHHHHHHHH dies dying im  dyead.............. theyre so pretty and happy aaarghhh,0,1,62.0
66,pfraude10sousH,2023-03-01 17:26:58+00:00,0,Twitter for iPhone,@aroo_base Oe j’pense rapide et méchant y peuvent t appl pour filmer,0,1,19.0
67,jetlynski,2023-03-01 17:21:23+00:00,0,Twitter Web App,@BasilnSageTrade Very true. We need to see tsla and appl;e do better. They are from lows.,0,0,6.0
68,busyholm0,2023-03-01 17:19:34+00:00,0,Twitter Web App,"https://t.co/5yDpFIRwNc 
Enhance your world with these energies (if appl) as they do not happen often.
#astrology #HolmAstrology #zodiacsigns #astrologyposts #astrologer #themoment #spiritualjourney #astroworld #psychic #Medium #Neptune #Pisces #Ascendant
https://t.co/nnnQRYg672 https://t.co/d3mdxGpDlZ",0,0,60.0
69,Vinesh00518,2023-03-01 17:19:25+00:00,0,Twitter Web App,"Options and Stock Discord! JOIN NOW!

https://t.co/DmyHFfdkP4

$APPL $ZM $FB $SPY $AMD $QCOM $MSFT $TWTR $SPAQ $NIO $NKLA $ATT $BA $DJI $INTC $ATVI $PFE $MRNA $GILD $PYPL https://t.co/l4modd6fZL",0,0,248.0
70,atul_ghoshal,2023-03-01 17:17:39+00:00,0,Twitter Web App,"@a_basumallick Not really convinced. 

I've been reading about $APPL making moves to leave China since 2017. 

More than enough time to show results. 

The fact that they've only doubled down is something I that find jarring.",0,0,30.0
71,RamenDaGod,2023-03-01 17:13:12+00:00,0,Twitter for Android,@raptorboost Appl?,0,0,9.0
72,WilfredWilfre2,2023-03-01 17:00:43+00:00,1,Twitter for Android,@RihamUG @BusingyeJose @bamwinejnr @Amooti_Baby @MunahLucky @Baeine1 @powerz256 @ENayebembera @mzee_amry @orukaivan7 Happy New Month too. We sip more of our Ka Oner Appl,0,0,33.0
73,CryptoTreeMap,2023-03-01 17:00:02+00:00,0,cryptotreemap,"https://t.co/t6kVcSK6IH

Stock market:
$TCEHY +5.71% 📈
$BHP +3.89% 📈
$601318.SS +3.71% 📈
$COP +3.22% 📈

$RY -4.01% 📉
$TSLA -2.36% 📉

#TCEHY #BHP #601318.SS #COP #RY #TSLA #TSLA #APPL #stocks #trading #investing https://t.co/Pgdd7x8Gag",0,0,96.0
74,Yahaiby,2023-03-01 16:59:20+00:00,1,Twitter for iPhone,@arch1v3z @bombers4yoongi I JUST OPENEDD THIS FUCJING APPL,0,1,20.0
75,Miser_89,2023-03-01 16:58:48+00:00,0,Twitter for Android,"@JDB_trading Lol, wat als $APPL 50% gaat zakken op 1 maand? Zal amper zichtbaar zijn op de logchart🤡",0,0,169.0
76,Keanu5004,2023-03-01 16:58:31+00:00,0,Twitter Web App,"Enhance your trading experience with us click on the link 
https://t.co/tXysTF2CeA

$APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $CARV $SPY $SOLO $W $JAGX $INO  $BYFC $TSLA $SPY $BOXL $AAPL $AYRO $BNGO $DKNG $APPL https://t.co/bBB6Ul7Qvk",0,0,200.0
77,adukiarohit,2023-03-01 16:53:21+00:00,2,Twitter for Android,"The market has been in a trading range.

Adding to aggressively: $ENPH (strong support around $200), $RKLB, $AMD

Less aggressively: $APPL $MSFT, $AMZN, $RITM, $NYMT, $UBER, $ASML, $LRCX, $AMAT, $RNW, $ENVX, $RBLX, $KGRN, $SQM, $ET, $PIN, $INDA https://t.co/PQ8vYUPEyl",0,1,1496.0
78,appl_juice42,2023-03-01 16:51:22+00:00,0,Twitter for iPhone,@meikamikoto You’re welcome!!💖,0,0,19.0
79,appl_juice42,2023-03-01 16:50:00+00:00,1,Twitter for iPhone,@ilovedogboys I’m glad you like it☺️,0,0,53.0
80,Keanu5004,2023-03-01 16:47:48+00:00,0,Twitter Web App,"Options and Stock Discord! JOIN NOW!

https://t.co/tXysTF2CeA

$APPL $ZM $FB $SPY $AMD $QCOM $MSFT $TWTR $SPAQ $NIO $NKLA $ATT $BA $DJI $INTC $ATVI $PFE $MRNA $GILD $PYPL https://t.co/FOEEJqvcGC",0,0,259.0
81,MelvinElzd,2023-03-01 16:32:39+00:00,0,Twitter Web App,"Il m’appl pour me demander si il peut descendre un patient je lui dis ouais pas de soucis, 1 min plus tard il me rappl « hé frérot laisse tomber la radio fait tes affaires ils me clc en haut je le descends pas »🤣🤣🤣🤣🤣",0,0,43.0
82,enthused08,2023-03-01 16:30:59+00:00,23,Twitter Web App,"I would also like to naked buy. Please deposit shares of $APPL directly into my account, don't worry, I will sell them and realize the tax liability at a future date. I promise - HedgeFunds #FinraFraud $MMTLP",8,1,1092.0
83,TanyaShannon15,2023-03-01 16:30:25+00:00,0,Buffer,"🔥 SOLD @ 20 Binks Dr, Clarksville, TN 
3 beds, 1.5 baths | 1650 sq ft | All brick home with 
dark hardwood floors in living room, dining, hall &amp; all 
bedrooms. SS appl, new bathroom vanities, 2 car attached 
carport &amp; fenced back yard. Call to 👀 for yours today! https://t.co/RWH4lCIQVj",0,0,12.0
84,ahgaa4,2023-03-01 16:27:05+00:00,1,Twitter Web App,"@stillwonderingc @khyleri What happening at this photo? But I noticed what her eyes are red, so that means it appl drugs or something?",0,0,3184.0
85,atv_toshiki,2023-03-01 16:24:27+00:00,0,Twitter for iPhone,"【朗報】神すぎん？iPhone SE 第4世代はiPhone14をベースの噂…史上最強のコスパ高iPhoneに誕生か【アイフォン 15／Appl... https://t.co/Z2vdiqnBXd 
え、その可能性あるんか…",0,0,408.0
86,Inv016,2023-03-01 16:22:51+00:00,1,Twitter Web App,"#Dowjones now 132 points down 
Make or break situation

$GOOGL $APPL $TSLA $NASDAQ #NASDAQ #SPX 
#StockMarket #trading #stocks #AdaniEnterprises  #optionselling #option https://t.co/VHMHgE4bY4",0,0,421.0
87,TradingIdeas9,2023-03-01 16:13:52+00:00,0,Twitter Web App,"$APPL - levels to watch - below last week's low. Next level to watch is around $142.50

$SPY $QQQ $IWM https://t.co/wwDpPAMPoh",0,0,76.0
88,Inv016,2023-03-01 16:07:07+00:00,7,Twitter Web App,"✔️#BTC  at $23,685
✔️Completely in Colnsolidation Mode
✔️Volumes Neutral to negative
✔️Trend  Sideways

#Crypto #cryptocoin #ETH #Binance 
$GOOGL $APPL $TSLA $NASDAQ #NASDAQ #SPX 
#StockMarket #trading #stocks #AdaniEnterprises  #optionselling #option https://t.co/Q6fjwtleuf",2,4,449.0
89,Inv016,2023-03-01 16:00:56+00:00,6,Twitter Web App,"✔️#Dowjones at 32676
✔️Hovering around earlier base 32666
✔️Expect it to retest breakdown level once (33700)

$GOOGL $APPL $TSLA $NASDAQ #NASDAQ #SPX 
#StockMarket #trading #stocks #AdaniEnterprises #adaniports #AdaniPower #AdaniGroups #optionselling #option https://t.co/K7CkkfIDGJ",1,0,742.0
90,Emstine1,2023-03-01 15:54:24+00:00,2,Twitter Web App,Professional High Paying Jobs in Europe 2023-2024 for International Appl... https://t.co/RUUM0o546E via @YouTube,0,0,5.0
91,Llamaco79246388,2023-03-01 15:48:32+00:00,1,Twitter for Android,@appl_juice42 That last pannel had me laughing,0,0,159.0
92,IdeasOption,2023-03-01 15:38:50+00:00,2,Twitter for Android,"@cLeNFTs @Vincent_M0M0 @trentkelp @smartertrader Don't forget the sure win calls...

""IF it breaks XXX, market dippy dip""

Yeah, if APPL breaks 100, S&amp;P dippy dip",0,0,36.0
93,NMAZ654,2023-03-01 15:32:28+00:00,0,Twitter Web App,Check your own state- be aware ppl - it has nothing to do with this guy- it’s massive racketeering- and it’s real-who is tracy working for - it’s very important to take info of what was given and appl that to your state,0,0,2.0
94,stockshotta,2023-03-01 15:26:37+00:00,0,Twitter for iPhone,@Dividend_Dollar Appl,0,0,25.0
95,RoseOfNobility,2023-03-01 15:24:03+00:00,0,Twitter Web App,@appl_juice42 Dirk and Jake as andalites from animorphs idk,0,0,60.0
96,fr34knic,2023-03-01 15:21:59+00:00,0,Twitter for iPhone,I did actually appl for this campaign but anyway,0,0,35.0
97,MorelynMMM,2023-03-01 15:20:08+00:00,1,Twitter for Android,"5 drinks to know me

Strong zero
Cuervo
Gsm blue mojito
Sanmig appl
Soju

HAHAHHAKIMMY LANG",0,2,219.0
98,appl_morning1,2023-03-01 15:16:19+00:00,9,Twitter Web App,"#おやすみトレイン
お休みなさい🛏️ https://t.co/YNNmTzGyL4",0,0,241.0
99,GreatGatsbySPY,2023-03-01 15:15:10+00:00,0,Twitter Web App,"$APPL We called as well in our Substack Newsletter, Very fast move to 145.72. $SPY 

SHORT entry at 147 into 145, still has potential to run lower.

Do we see 143 test?🤔 https://t.co/hMa9kM8OFU",0,0,79.0
100,CryptoTreeMap,2023-03-01 15:00:02+00:00,0,cryptotreemap,"https://t.co/t6kVcSK6IH

Stock market:
$TCEHY +6.19% 📈
$PRX.AS +4.96% 📈
$BABA +3.86% 📈
$BHP +3.79% 📈

$RY -2.52% 📉
$HD -1.69% 📉

#TCEHY #PRX.AS #BABA #BHP #RY #HD #TSLA #APPL #stocks #trading #investing https://t.co/eAngdExfQJ",0,0,126.0
101,channel969,2023-03-01 14:58:56+00:00,1,Channel969,"Apple Executive Hints at Apple Silicon Mac Pro and Ongoing Focus on Apple Watch Battery Life 
#SEO #Google #Apple  #IOS #cybersecurity #Robotics #AI 
https://t.co/qJRLhmCKXL
 
Apple Vice President of Worldwide Product Marketing Bob Borchers has alluded to the upcoming Appl... https://t.co/wQQONIQf8R",1,0,33.0
102,Luka_appl,2023-03-01 14:58:16+00:00,1,Twitter for iPhone,今日の成果ദ്ദി˶ｰ̀֊ｰ́ )✧ https://t.co/91m0SjqmnE,0,0,31.0
103,Tomy80799868,2023-03-01 14:56:20+00:00,0,Twitter for iPhone,"Who took my $SAVA call? …we killed it with $RETA.  
DATA coming out for Sava next mont buckle up🔥🔥

$TSLA
$META
$APPL",0,0,233.0
104,Lord_Dividend,2023-03-01 14:56:02+00:00,0,Twitter Web App,"$RETA $LION $MULN $SNDL $CDIO $TRKA $RIVN $XELA $BBBY $ZIM $AMC $APE $HLBZ $NVDA $GNS $QQQ $SPY #stocks $MPW $PBR $NIO $TSLA  $APPL $META $F $C $V $ONCS $IQ $VVOS
 
LIVE STOCK JAM SHOW 
 
I take questions, discuss stocks and make JAMS from scratch live. 

https://t.co/Ue7OEKNGCj",0,0,2027.0
105,meikamikoto,2023-03-01 14:51:49+00:00,1,Twitter for Android,@appl_juice42 thank you so much ❤,0,1,74.0
106,highmix,2023-03-01 14:48:34+00:00,3,TweetDeck,"株式投資ブログ「かぶしきめいかいは」更新！

【保有米国株成績 2023年2月成績】

続落

https://t.co/SviWslOKWy

#ブログ更新 #株式投資 #米国株 #nasdaq
$ADBE $ETSY $VZ $AMD $U $TSLA $VIG $VTI
$AI $COST $NVDA $TDOC $DOCU $SPYD $PYPL $TSM $APPL $PG $KMI",0,0,732.0
107,KGandhri,2023-03-01 14:44:58+00:00,0,Twitter for Android,@mandeepkaurrr Appl vrga 😍,0,0,12.0
108,appl_morning1,2023-03-01 14:27:51+00:00,2,Twitter Web App,相模国じゃなくて武蔵国がメインになってきてるww,0,0,225.0
109,appl_morning1,2023-03-01 14:17:35+00:00,0,Twitter Web App,@kz_train おつありでしたw,0,0,16.0
110,APPL_Houser_Jr,2023-03-01 14:17:06+00:00,0,Twitter for iPhone,@PoweredbyOWC LaCie SCSI HDD,0,0,15.0
111,appl_morning1,2023-03-01 14:14:40+00:00,3,Twitter Web App,ヘッドマークが随分デカいねw,0,0,643.0
112,XTRADERS9,2023-03-01 14:05:22+00:00,0,Twitter Web App,"We provide high-quality alerts with an impeccable track record. 

https://t.co/1wJPCC9wqe

$SNDL $LCID $PLTR $SQ $BA $F $PLUG $SHIB.X $APPL https://t.co/UZn3PX73Ww",0,0,191.0
113,Shamtivity2,2023-03-01 13:59:55+00:00,0,Twitter for Android,@Kirby_Popstar_ Hey appl-,0,0,238.0
