,User,Date Created,Number of Likes,Source of Tweet,Tweet,ReTweet Count,Reply Count,View Count
219,DarkZogi,2023-03-02 23:15:57+00:00,13,"Cheap Bots, Done Quick!","$BEZOGE is burning 1% and rewarding holders with 1% on every transaction 🤑🤑 
 #LegendsOfBezogia #BEZOGE #PLAYTOEARNGAMES #Crypto #PlaytoEarn #NFTs #play2earn #Crypto #Rent2Earn #R2E #P2E #Saitama #Shib #Shibainu #doge #Floki #Altcoin #Etherium #CryptoCurrency #Binance",0,2,373.0
220,campzulu,2023-03-02 23:15:29+00:00,3,Twitter Web App,"@RuggedWojak @wauwda @Koshkoi999 @fitforcrypto_ @wolfonaire @2xnmore @Altcoin_Gold @BrianneFrey @CryptoShiro_ @CRyptOracl3 @ja1405_ja @Esme_heir @sortition1337 @eschketit @RuggedWojak - also now connects to $AVAX via @pangolindex 

Nice thread 

One thing to mention - @MoonbeamNetwork discussed self paying their next parachain - 90% tokens unlocked by October (start of new lease) 
11% APR stake rate

Any purchases before end of lease is +++

$GLMR",0,0,94.0
221,AbbaIsmailAliy1,2023-03-02 23:15:17+00:00,0,Twitter Web App,@TreatsBot $paw #paw #altcoin,0,0,4.0
222,BNB_Tracker,2023-03-02 23:14:46+00:00,0,Twitter Web App,"#BinanceCoin price update: $BNB

#BNB $301.11 USD

#Bitcoin 0.01282 BTC

#Ethereum 0.18256 ETH

#altcoin #crypto #cryptocurrency

Follow for recent BNB price updates",0,2,29.0
223,nftreviewmarket,2023-03-02 23:14:35+00:00,0,NFT REVIEW MARKET,New #nftreview #nft #votenft (NFT REVIEW NEWS ¿Qué es una Altcoin Seasson?) #votenft - https://t.co/OKMxdUqoUd #NftNoticias #NftProyectos https://t.co/B9mqBeLf7E,0,0,7.0
224,CryptoRedivex,2023-03-02 23:13:33+00:00,1,dlvr.it,Ethereum Token Unlock Coming | Worst-Case Scenario Crash https://t.co/cSo0okTWuy #bitcoin #cryptocurrency #altcoin,0,0,48.0
225,Euriz15,2023-03-02 23:13:29+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/EAvECORSD8,0,0,12.0
226,abunabin23,2023-03-02 23:13:26+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #Altcoin https://t.co/iWJjkiqArD,0,0,6.0
227,Altcoin_Gold,2023-03-02 23:13:20+00:00,3,Twitter for Android,"@CryptoGirlNova @Aleph__Zero Ay thank you for including my thread🙂 proud to rep $AZERO.

 Got a master thread here too if people are interested in $AZERO 👍 https://t.co/JsoRo9sNcT",0,1,481.0
228,Sir_L3X,2023-03-02 23:12:27+00:00,0,ProjectL3X,"Earn $1000/Day with  startling  🎨  $ZIL  🤟  #BTC  💥  #Altcoin   🧧  quality  📊  $SLP  ⚡️  #XRP   🧧  #ProfitCrew  🖥  #Yummy  🏵️  #Fantom  💪  #TradeWise  💎 incredible  🏧  $STG  💳  #ETH  🤟  #TradingEducation  
 https://t.co/uIq0rInAwt",0,0,91.0
229,FloroMosende,2023-03-02 23:12:20+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/97sbdCktmY,0,0,16.0
230,matbridge3,2023-03-02 23:11:18+00:00,4,Twitter for iPhone,@Altcoin_Gold The beast that is $GIGA https://t.co/yBKQJmCBi1,0,0,185.0
231,Euriz15,2023-03-02 23:11:14+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin,0,0,13.0
232,Euriz15,2023-03-02 23:10:55+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/HA1o7V7f61,0,0,11.0
233,Euriz15,2023-03-02 23:09:37+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/wB79hfxF7i,0,0,10.0
234,By_CRYPT0,2023-03-02 23:07:50+00:00,1,Twitter for Android,@gem_krali We won x3 in a week with #BULL.  Now it's #DCXEN's turn.  The target is in the picture. #btc #binance #gems #altcoin #ceek #nft https://t.co/mMgnZmzYxq,0,0,73.0
235,CryptoWorldVsn,2023-03-02 23:07:29+00:00,0,cwd-app,"Dogecoin Is Outperforming the Altcoin Market in One Metric, According to Crypto Analytics Firm IntoTheBlock - https://t.co/egy7aibtNk",0,0,7.0
236,king6yx,2023-03-02 23:06:48+00:00,1,Twitter Web App,@TreatsBot $PAW #PAW #altcoin https://t.co/1Dsr91uQyA,0,0,54.0
237,realikeonwe,2023-03-02 23:06:17+00:00,0,Twitter for iPhone,@TreatsBot Paw 🐾🐾🐾🐾 $paw #paw #altcoin https://t.co/3tfuOMTpxC,0,0,19.0
238,ragnarokx929,2023-03-02 23:05:39+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/AhaBiwCtFU,0,0,7.0
239,Altcoin_Track,2023-03-02 23:05:07+00:00,0,Altcoin Track,$BAT 24h change -2.36% 🚀 #BAT,0,0,32.0
240,bitcoincryptonl,2023-03-02 23:04:54+00:00,0,Posts to zwitter,"Waarom Coinbase besloot om de stablecoin van Binance te verwijderen - Crypto Insiders
https://t.co/VBBkNZOjnA

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,61.0
241,olapadesam00,2023-03-02 23:04:54+00:00,2,TwinyBots,Why Are Cardano Stablecoins Game Changers for the Altcoin? Here's What Emurgo Team Believes #Altcoin via https://t.co/WeNaGbqf2x https://t.co/60WIxydLbl,0,0,27.0
242,bitcoincryptonl,2023-03-02 23:04:52+00:00,0,Posts to zwitter,"SEC-bezwaren tegen Voyager-Binance deal bekritiseerd door ... - Marketscreener NL
https://t.co/SLSOPxuQTP

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,121.0
243,bitcoincryptonl,2023-03-02 23:04:51+00:00,0,Posts to zwitter,"Waarom Coinbase besloot om de stablecoin van Binance te ... - Crypto Insiders
https://t.co/7yz42HIaBA

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,48.0
244,bitcoincryptonl,2023-03-02 23:04:48+00:00,0,Posts to zwitter,"3 BTC price hurdles Bitcoin bulls are failing to clear in 2023
https://t.co/4lgb5Qr2Iz

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,45.0
245,bitcoincryptonl,2023-03-02 23:04:46+00:00,0,Posts to zwitter,"Block gaat bitcoin reserves inzetten op lightning
https://t.co/6qf09ZRE5C

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,39.0
246,bitcoincryptonl,2023-03-02 23:04:45+00:00,2,Posts to zwitter,"Eerste bank integreert lightning door samenwerking met oud-cryptobaas van Facebook
https://t.co/hrbJky5HGw

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,98.0
247,bitcoincryptonl,2023-03-02 23:04:45+00:00,2,Posts to zwitter,"Inflatie in Nederland loopt weer op, nu naar 8,0 procent
https://t.co/QNebOxnlh5

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,87.0
248,bitcoincryptonl,2023-03-02 23:04:44+00:00,2,Posts to zwitter,"Coinbase stopt met betalingen via Silvergate Bank
https://t.co/n914DkWXrG

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,65.0
249,bitcoincryptonl,2023-03-02 23:04:43+00:00,1,Posts to zwitter,"Opgelet! Nieuwe Trezor-oplichters proberen je bitcoin te stelen
https://t.co/qD4F2H0Rie

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,49.0
250,bitcoincryptonl,2023-03-02 23:04:42+00:00,0,Posts to zwitter,"Federal Reserve is extreem hawkish, slecht nieuws voor bitcoin
https://t.co/KFlRsIaN8M

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,41.0
251,bitcoincryptonl,2023-03-02 23:04:37+00:00,0,Posts to zwitter,"Block gaat bitcoin reserves inzetten op lightning - Bitcoin Magazine NL
https://t.co/CsE3Dkc8eK

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,29.0
252,bitcoincryptonl,2023-03-02 23:04:36+00:00,0,Posts to zwitter,"Crypto nieuws vandaag: Bitcoin crash kan meevallen, ATM's blijven afnemen - Crypto Insiders
https://t.co/allsu4TSsU

#bitcoin #crypto #altcoin #BTC #ETH #blockchain #bitavo #binance #bitvavo #cryptocurrency",0,1,67.0
253,DropTownSaloon,2023-03-02 23:04:35+00:00,6,droptown,"Bitcoin leverage ramps up as BTC's margin long-to-shorts ratio hits a record $2.5B high - 

https://t.co/a0ZeT57DYO

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity https://t.co/TnBi5YSnry",0,0,35.0
254,blockchainbeat,2023-03-02 23:03:45+00:00,0,FS Poster 3,"Breaking crypto News:

Dogecoin Is Outperforming the Altcoin Market in One Metric, According to Crypto Analytics Firm IntoTheBlock

https://t.co/Yw5MFLFvX1
.
.
.

$btc $eth $sol $ada $ltc $avax $dot $matic $algo #xrp #xmr #bitcoin #ethereum #solana ...
https://t.co/Yw5MFLFvX1",0,0,114.0
255,RealCryptoNyan,2023-03-02 23:03:22+00:00,0,Crypto Nyan,"Dogecoin Is Outperforming the Altcoin Market in One Metric, According to Crypto Analytics Firm IntoTheBlock - The Daily Hodl - https://t.co/hwvN1rGmnv",0,0,8.0
256,king6yx,2023-03-02 23:03:16+00:00,3,Twitter Web App,@TreatsBot good job $paw #paw #altcoin,0,0,20.0
257,NathanielOkpat3,2023-03-02 23:03:05+00:00,1,Twitter for Android,"@TreatsBot $paw
#paw
#altcoin https://t.co/EeI3EN8dmK",0,0,6.0
258,king6yx,2023-03-02 23:02:28+00:00,1,Twitter Web App,@TreatsBot $paw #paw #altcoin https://t.co/qCibIhw2CM,0,0,32.0
259,tuantitu,2023-03-02 23:02:06+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/gE7B9Gn1g7,0,0,1.0
260,CryptoFabriek,2023-03-02 23:02:04+00:00,0,dlvr.it,"#Altcoins #Trading #doge #dogecoin Dogecoin Is Outperforming the Altcoin Market in One Metric, According to Crypto Analytics Firm IntoTheBlock https://t.co/FmBzpcDYVi",0,0,28.0
261,TheDailyHodl,2023-03-02 23:01:45+00:00,5,Daily Hodl Tweet,"Dogecoin Is Outperforming the Altcoin Market in One Metric, According to Crypto Analytics Firm IntoTheBlock https://t.co/7Kcf91h4YK",1,0,1732.0
262,btcsentimentCOM,2023-03-02 23:01:29+00:00,0,myallseeingeye,"🐋 #Altcoins Whales Update 🐋

🚨 Last 4 hours of #Altcoin-Exchange transactions 🚨

When $-Value &gt; 0 = More deposits 📉
When $-Value &lt; 0 = More Withdrawals 📈

🤖 Automated-Tweet 🤖 https://t.co/ed3yJjsIzB",0,0,23.0
263,Faqurot,2023-03-02 23:01:19+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/sCZg9tbuWc,0,0,16.0
264,king6yx,2023-03-02 23:01:17+00:00,2,Twitter Web App,@TreatsBot $paw #paw #altcoin https://t.co/Z733N19pbx,0,0,37.0
265,Faqurot,2023-03-02 23:01:12+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/ICHGDoEw4a,0,0,9.0
266,IfbIndri,2023-03-02 23:00:29+00:00,0,Twitter Web App,Invest in the future of finance with our innovative and cutting-edge crypto project.  #RedFalcon @rfntoken #rfntoken #Altcoin #Crypto $RFN #Presale https://t.co/EmLTuLz8o4,0,0,24.0
267,runbibot,2023-03-02 23:00:07+00:00,1,runbibotnow,"TOP performing altcoins in the last hour (1/2):

 $FIL -&gt;  1.18% 
 $MATIC -&gt;  1.05% 
 $BAND -&gt;  1.01% 
 $IOTA -&gt;  1.01% 
 $BAT -&gt;  0.79% 

 #crypto #altcoin #defi #NFT",0,0,125.0
268,runbibot,2023-03-02 23:00:06+00:00,0,runbibotnow,"TOP performing altcoins in the last hour (2/2):

 $VET -&gt;  1.75% 
 $XEM -&gt;  1.25% 
 $ZEN -&gt;  1.00% 
 $OCEAN -&gt;  0.90% 
 $XTZ -&gt;  0.77% 

 #crypto #altcoin #defi #NFT",0,0,168.0
269,Cryptogolfer18,2023-03-02 23:00:05+00:00,0,Twitter for iPhone,@LiuSalfini @rovercrc I don’t consider ETH an “altcoin”,0,0,5.0
270,qwertluiop,2023-03-02 22:59:29+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/UoqhqgNG6p,0,0,15.0
271,JuanPabbello_,2023-03-02 22:58:25+00:00,0,Twitter Web App,@TreatsBot $PAW #PAW #altcoin https://t.co/wqDeow8CQf,0,0,16.0
272,ekijarule,2023-03-02 22:58:08+00:00,0,Twitter for Android,"@TreatsBot ,$paw #paw #altcoin",0,0,5.0
273,qwertluiop,2023-03-02 22:57:42+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/YqXBdl6SxJ,0,0,19.0
274,qwertluiop,2023-03-02 22:56:51+00:00,0,Twitter for Android,@TreatsBot Awesome $PAW #PAW #altcoin,0,0,10.0
275,AsiNsikak,2023-03-02 22:56:20+00:00,0,Twitter for Android,"$FRGST analysis, showing bullish uptrend 

Looks like a potential breakthrough with buying power already arriving.

Still low cap project

@bull_bnb #bnb  #bullish  @1goonrich  #altcoin #moonshot #Memecoins https://t.co/qd55Rtrb0V",0,0,65.0
276,qwertluiop,2023-03-02 22:55:51+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/VFj1XK5eBz,0,0,19.0
277,cryptoinvestof,2023-03-02 22:55:50+00:00,0,Twitter Web App,Your top #altcoin picks for March? 👇,0,0,3.0
278,By_CRYPT0,2023-03-02 22:55:34+00:00,2,Twitter for Android,Anlık dediğimiz yerden #BULL alanlar x3 yaptı bile.  Çok bekletmeden en az x2 yapmak isteyenler bizi takip etsinler. En son #DCXEN aldık. Alanları şimdiden tebrik ederim. Yine 1 hafta mühlet veriyorum. #btc #binance #gems #altcoin #ceek https://t.co/uG1KJrdvX4,1,0,227.0
279,BioA3_Official,2023-03-02 22:54:17+00:00,44,Twitter Web App,"We think we have all the time in the world to fix our mistakes, we don't realize the danger we are in.

Join us and be part of the community.

#Crypto #altcoin #altcoinsignal #cryptonews
📍 Follow us in our socials https://t.co/r5GYDGvV4k https://t.co/YbE0zWUMU6",19,39,313.0
280,cluster_coin,2023-03-02 22:54:10+00:00,20,TweetDeck,"🔥 NFT trading volume soars to a 9-month high, hitting $2 Billion in February

Who is ready for NFTs on GDCC? 

#Crypto #Bitcoin #Altcoin #Trading #NFTCommunity #NFTs #Metaverse",2,4,938.0
281,axion_crypto,2023-03-02 22:53:05+00:00,1,Twitter Web App,"Elon Coke has revived 🔥, on the path to 1M and beyond #altcoin #1000xGems https://t.co/CM1CefznZ8",0,0,3.0
282,altcoin_wizard7,2023-03-02 22:52:32+00:00,3,Twitter for iPhone,@WatcherGuru They stole 2 of my NFTs,1,10,1285.0
283,sennet_ai,2023-03-02 22:52:20+00:00,0,SennetEN,"🚨 Price pattern in $REQ

Symmetrical triangle on REQUSDT 30m chart.

More info at https://t.co/RX5G2fh5rk

#RequestNetwork #crypto #altcoin https://t.co/NZxd747kaP",0,0,91.0
284,my_littleidea,2023-03-02 22:50:48+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/Kmo8fGgEqd,0,0,15.0
285,Valenti64235703,2023-03-02 22:50:41+00:00,0,Twitter Web App,@TreatsBot $paw #paw #altcoin https://t.co/lYVtbjyQJZ,0,0,16.0
286,guguk_prasetyo,2023-03-02 22:49:41+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/kQd657Mi7m,0,0,5.0
287,decryptosector,2023-03-02 22:49:02+00:00,0,dlvr.it,Bitcoin Miners Are Starting to Emerge From Brutal Crypto Winter https://t.co/xqo8WausaM #altcoin,0,0,18.0
288,Gem_Hunter21,2023-03-02 22:48:54+00:00,2,Twitter for Android,#gem ler bizden sorulur. #DCXEN alın rahatiniza bakın. 1 haftada x2 cebinize koyun. #btc #binance #gems #altcoin #nft #ceek,0,1,239.0
289,Valenti64235703,2023-03-02 22:48:40+00:00,0,Twitter Web App,@TreatsBot $paw #paw #altcoin,0,0,13.0
290,JPablo21911,2023-03-02 22:48:32+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/Cr7v1WIvXT,0,0,15.0
291,bailoutbro,2023-03-02 22:48:14+00:00,0,ContentStudio.io,Shiba Inu (SHIB) Remains Voyager’s Third-Biggest Holding https://t.co/SUjzDcl1SQ #altcoin #crypto #bitcoin #cryptocurrency,0,1,48.0
292,xpressocrypto,2023-03-02 22:47:52+00:00,0,Twitter for iPhone,"DENT End Of Bear Market Rally? How Low Can We Dump? DENT Price Chart Ana... https://t.co/MIKb3l26k3 via @YouTube

#dentusdt #dentcoin #dent #DentWireless #eSim #defi #uniswap #Binance                #altcoin #Dent #altcoinseason #Altseason2023 @mrlegendcrypto 

#DENT 
✌️",0,0,223.0
293,InTheLightsGlow,2023-03-02 22:47:22+00:00,0,The Social Jukebox,"Get Paid to Explore the World!  https://t.co/fnHMT5rYK0       

,,
https://t.co/tkbSYJrWH6
#altcoin",0,0,9.0
294,DropTownSaloon,2023-03-02 22:46:39+00:00,9,droptown,"Xapo Bank Integrates Lightning Network Payments Through Lightspark Partnership – Bitcoin News - 

https://t.co/RFjvINrjcb

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity https://t.co/iF9Gy2EnDN",0,1,53.0
295,dongdotwins,2023-03-02 22:46:18+00:00,0,Twitter for Android,@Altcoin_Flow @alaska_game https://t.co/PRrcdcsx6Z,0,0,167.0
296,Valenti64235703,2023-03-02 22:46:14+00:00,0,Twitter Web App,@TreatsBot $paw #paw #altcoin https://t.co/irEWwgpxfy,0,0,12.0
297,XrpSamura,2023-03-02 22:45:25+00:00,2,Twitter Web App,@MarketSpotter $XRP is the altcoin of the month 🚀,0,0,38.0
298,Crypto_Dhragon,2023-03-02 22:44:45+00:00,1,Twitter Web App,"#NEAR protocol releases blockchain operating system for Web3.

What about these guys, huh...
Building all up! 🫶

#NEARisNOW #BlockchainNews #blockchain #Crypto #altcoin #Web3 #web3community 

https://t.co/ThUEcVxenD via @cointelegraph",1,1,30.0
299,Altcoin_daddy,2023-03-02 22:44:25+00:00,15,Twitter for iPhone,"@CoinDesk @ForUsAll401k @Forbes #iExec is also secure and private, ensuring that user data is protected at all times. The platform uses advanced encryption algorithms to keep data secure, and all transactions are transparent and auditable. $RLC https://t.co/cMnhz0ATIn",0,2,213.0
300,rolandoabastas1,2023-03-02 22:44:22+00:00,0,Twitter Web App,@TreatsBot $paw #paw #pawswap #altcoin,0,0,3.0
301,Lastone50,2023-03-02 22:44:11+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/KTVhqbwlIG,0,0,13.0
302,reuad4love,2023-03-03 23:59:40+00:00,0,Twitter for Android,"@TreatsBot Transparency

$PAW #PAW #altcoin",0,0,5.0
303,adja_nasai,2023-03-03 23:58:55+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/H99uyCvYXa,0,0,3.0
304,traicuaong89,2023-03-03 23:58:32+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/cSR9PO9B48,0,0,2.0
305,reuad4love,2023-03-03 23:58:28+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/IG15wjLtUs,0,0,2.0
306,diadi_45,2023-03-03 23:58:01+00:00,0,Twitter for Android,"@TreatsBot Great sir
$PAW #PAW #altcoin

🐶🐱🐻🐵🐴🐘🐖🦔🦝🐔🐰🦁 https://t.co/yAEcYBxWT4",0,0,12.0
307,RaRa2xxxx,2023-03-03 23:57:34+00:00,0,dlvr.it,Has The Altcoin Surge Just Begun? WATCH THESE ALTCOINS! https://t.co/ktw5jIjzAj,0,0,4.0
308,PaschalUzochuk3,2023-03-03 23:57:31+00:00,0,Twitter for Android,@cryptic1cat @PAW_digital $Paw #PAW #altcoin,0,0,21.0
309,PaschalUzochuk3,2023-03-03 23:55:34+00:00,0,Twitter for Android,@MULTISTARHUB @PAW_digital @TreatsBot @PAW_digital @TreatsBot $Paw #PAW #Crypto #memecoins #altcoin,0,0,14.0
310,pajerobecak,2023-03-03 23:55:05+00:00,0,Twitter for Android,"@coingecko my top #altcoin picks for march is @LNR this big projects new meta of 2023
$LNR strong floor ready for huge pump in this month
#bnb #btc
@LNR https://t.co/fRYf72wbiP",0,0,5.0
311,altcoindoctor,2023-03-03 23:54:16+00:00,0,Twitter Web App,GALA : KEY LEVELS TO WATCH | Gala Analysis &amp; Price Prediction 2023 https://t.co/9NSBDkAhoz via @YouTube,0,0,14.0
312,Nath_Dizzled,2023-03-03 23:53:10+00:00,2,Twitter for Android,@alpha_altcoin Where are you guys buying? Can you buy $CHNG through the app?,0,2,91.0
313,DropTownSaloon,2023-03-03 23:52:18+00:00,6,droptown,"Binance Chain registers a 229% surge in this metric- Are investors happy about it? - 

https://t.co/9f6oSkNi5g

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity https://t.co/fuJj6ZPyOv",0,0,32.0
314,MI84049223,2023-03-03 23:52:00+00:00,0,Twitter for Android,"@fatcat_coin Exactly, others try to replicate but simply cannot beat this and the level of trust the dev and team have",0,0,7.0
315,MarvelNeer,2023-03-03 23:51:42+00:00,0,Twitter for Android,"@TreatsBot $PAW #PAW #altcoin 

The interactivity",0,0,9.0
316,Kereninakerin,2023-03-03 23:51:29+00:00,0,Twitter for Android,"@MrBarryCrypto Of course $TOKO, the most potential #altcoin",0,0,45.0
317,PaschalUzochuk3,2023-03-03 23:51:05+00:00,0,Twitter for Android,@TreatsBot $Paw #PAW #altcoin https://t.co/AKt52Xy58C,0,0,7.0
318,Meta2140English,2023-03-03 23:51:01+00:00,0,Make (formerly Integromat),"Crypto Analytics Firm Predicts Major Swings for Cardano, Maker and One AI Altcoin That’s Up Over 500% in 2023
.
https://t.co/hqVqWVQmHA",0,0,3.0
319,DarkangelGta,2023-03-03 23:50:43+00:00,0,Twitter Web App,"@TreatsBot paw to the moon 🚀
$PAW #PAW #altcoin",0,0,3.0
320,MarvelNeer,2023-03-03 23:50:27+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/I8GMsu8qGj,0,0,9.0
321,MI84049223,2023-03-03 23:50:21+00:00,0,Twitter for Android,@fatcat_coin Some of these are actually banging👏,0,0,13.0
322,MemewUwuu,2023-03-03 23:49:59+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/Y3s3crIrGg,0,0,13.0
323,PaschalUzochuk3,2023-03-03 23:49:44+00:00,0,Twitter for Android,"@TreatsBot Paw is a great project and it's diamond
$PAW #PAW #altcoin",0,0,16.0
324,AltcoinPsycho,2023-03-03 23:49:43+00:00,14,Twitter Web App,@MoonOverlord this is insane,0,4,9311.0
325,MI84049223,2023-03-03 23:49:32+00:00,0,Twitter for Android,"@LiamHealy16 Ah so close, just needed that little push to let the inner demon out😂",0,0,782.0
326,meskibegitu,2023-03-03 23:48:30+00:00,0,Twitter for Android,@TreatsBot $PAW #PAW #altcoin https://t.co/nUZolviMm0,0,0,9.0
327,reuad4love,2023-03-03 23:48:13+00:00,0,Twitter for Android,"@TreatsBot The fox says $Paw is very important and needs to be in everyone's mind.

$PAW #PAW #altcoin",0,0,15.0
328,McGuireJohnM73,2023-03-03 23:47:37+00:00,1,Twitter for Android,"Use this link as your invitation on https://t.co/k1F8U3TyoE to get FREE PAW
https://t.co/qzKHVEvepx

#PAW $PAW #ALTCOIN #PAWARMY https://t.co/ljF8f5sEBY",0,0,25.0
329,DropTownSaloon,2023-03-03 23:46:55+00:00,8,droptown,"Ethereum’s Deflation Rate Hits New Yearly Highs – Here’s Where the ETH Price is Headed Next - 

https://t.co/fp9norP24j

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity https://t.co/nA7BEjPozm",0,1,45.0
330,aplal18,2023-03-03 23:46:42+00:00,0,Twitter Web App,"@TreatsBot canis lupus
#PAW $PAW #altcoin",0,0,11.0
331,cryptorosetta,2023-03-03 23:45:34+00:00,5,Twitter for iPhone,"Patience is key 🔑 

What next for Quant?

Check out the video below to know more ⬇️ 

https://t.co/qjRawuqFQd

#Quant #QNT #Crypto #cryptocurrency #altcoin #blockchain #network #interoperability #overledger #decentralised #decentralized https://t.co/6bF2ilwC3S",0,0,91.0
332,altcoindoctor,2023-03-03 23:45:28+00:00,0,Twitter Web App,ALGORAND: KEY LEVELS TO WATCH | Algorand Analysis &amp; Price Prediction 2023 https://t.co/UR0pL5WyzD via @YouTube,0,0,25.0
333,aplal18,2023-03-03 23:45:09+00:00,0,Twitter Web App,@TreatsBot $PAW #PAW #altcoin https://t.co/i6A6BmeGpX,0,0,10.0
334,nyonyaBang_garr,2023-03-03 23:45:04+00:00,0,Twitter for Android,"@Altcoin_Gems_ Interesting, looking forward to this project",0,0,4.0
335,ikeukoo,2023-03-03 23:44:59+00:00,0,Twitter for iPhone,@Altcoin_Gems_ looking forward to this,0,0,11.0
336,blockinfovys,2023-03-03 23:44:34+00:00,1,Revive Social App,"Consensus Algorithm: Let’s see the Types Of Consensus Algorithm 
As we have come to know that the key to the #blockchain operation is the maintenance of the https://t.co/GeXC0FXMg1 #web5 #metaverse #web3 #altcoin #cryptocurrency #crypto",1,0,77.0
337,dipipaperhands,2023-03-03 23:43:44+00:00,1,Twitter for iPhone,"$lunc

Padre, he pecado. Compré luna otra vez.

#luna #LunaClasssic #Lunatics #TERRA #TerraClassic #Binance #busd #altcoin #Traders #BULLISH https://t.co/9iA8hRTwX0",0,0,110.0
338,Coinolojic,2023-03-03 23:43:18+00:00,0,Twitter for Android,@giraaayyy @7edinciok Bi altcoin söylesene 3 ayda 350x yapacak.,0,0,291.0
339,BarryMu67538140,2023-03-03 23:42:49+00:00,2,Twitter Web App,@Altcoin_Gold $GENE,1,0,164.0
340,madeira_to,2023-03-03 23:42:36+00:00,0,Twitter for iPhone,@Pentosh1 This is more like the manipulation of an altcoin rather than bitcoin.,0,1,188.0
341,menyangkutt,2023-03-03 23:42:19+00:00,0,Twitter for Android,@Altcoin_Gems_ Can't wait!,0,0,17.0
342,TheGemHodlers,2023-03-03 23:42:06+00:00,1,wp2twgh2.0,"Crypto Analytics Firm Predicts Major Swings for Cardano, Maker and One AI Altcoin That’s Up Over 500% in ...  The Daily Hodl

https://t.co/mibE30tdFf

#cryptonews #cryptocurrency",0,0,41.0
343,AltcoinPsycho,2023-03-03 23:41:34+00:00,33,Twitter Web App,"@Tradermayne @Crypto_Chase 100%, it’s always funny seeing people worship OGs today that were all truly scum pre-2017",1,4,7012.0
344,MarvelNeer,2023-03-03 23:41:24+00:00,0,Twitter for Android,@TreatsBot $paw #paw #altcoin https://t.co/5rfN0vzooX,0,0,15.0
